LOCATION: Hollandse Kust zuid
SYSTEM SERIAL: HKZB
TIMESTAMP (ISO-8601) UTC,WindDir004m deg,WindDir030m deg,WindDir040m deg,WindDir040m_ref deg,WindDir060m deg,WindDir080m deg,WindDir100m deg,WindDir120m deg,WindDir140m deg,WindDir160m deg,WindDir180m deg,WindDir200m deg,WindGust004m m/s,WindSpeed004m m/s,WindSpeed030mh m/s,WindSpeed040mh m/s,WindSpeed040m_refh m/s,WindSpeed060mh m/s,WindSpeed080mh m/s,WindSpeed100mh m/s,WindSpeed120mh m/s,WindSpeed140mh m/s,WindSpeed160mh m/s,WindSpeed180mh m/s,WindSpeed200mh m/s,TI 030m,TI 040m,TI 040m ref,TI 060m,TI 080m,TI 100m,TI 120m,TI 140m,TI 160m,TI 180m,TI 200m
2017-08-23T00:00:00Z, 104.765630, 107.578130, 105.820310, 107.578130, 109.687500, 108.984380, 111.093750, 111.445310, 113.906250, 115.664060, 112.851560, 118.476560,  11.484380,   8.964840,  10.371090,  10.664060,  10.722660,  11.191410,  10.957030,  10.898440,  11.894530,  12.128910,  12.011720,  12.187500,  13.417970,   0.142822,   0.178223,   0.124512,   0.139160,   0.148926,   0.140381,   0.108643,   0.133057,   0.145264,   0.136719,   0.139160
2017-08-23T00:10:00Z, 104.062500, 106.875000, 109.687500, 110.039060, 107.578130, 111.445310, 111.445310, 114.960940, 117.421880, 114.257810, 115.664060, 121.289060,  10.898440,   8.964840,  10.195310,  10.488280,  10.371090,  11.015630,  11.191410,  11.484380,  11.777340,  12.011720,  12.304690,  12.773440,  13.593750,   0.122070,   0.130615,   0.120850,   0.104980,   0.111084,   0.102539,   0.119629,   0.118408,   0.107422,   0.129395,   0.102539
2017-08-23T00:20:00Z, 105.820310, 107.929690, 111.093750, 110.742190, 111.445310, 112.148440, 111.445310, 114.609380, 114.960940, 114.609380, 118.476560, 119.531250,  10.898440,   8.789060,   9.726560,  10.253910,  10.136720,  10.312500,  10.839840,  11.074220,  11.308590,  11.718750,  12.011720,  12.832030,  13.652340,   0.125732,   0.133057,   0.133057,   0.129395,   0.124512,   0.128174,   0.114746,   0.098877,   0.104980,   0.104980,   0.119629
2017-08-23T00:30:00Z, 106.523440, 107.929690, 108.984380, 107.929690, 108.281250, 110.390630, 110.390630, 113.554690, 114.609380, 113.203130, 113.906250, 119.531250,  10.664060,   8.613280,  10.078130,  10.253910,  10.371090,  10.253910,  10.371090,  10.781250,  11.425780,  11.074220,  11.718750,  12.128910,  13.125000,   0.163574,   0.151367,   0.177002,   0.144043,   0.130615,   0.106201,   0.100098,   0.151367,   0.085449,   0.122070,   0.103760
2017-08-23T00:40:00Z, 103.359380, 109.335940, 108.281250, 107.929690, 108.632810, 107.929690, 108.632810, 109.335940, 111.796880, 112.500000, 116.015630, 117.421880,  10.488280,   8.613280,   9.843750,   9.902340,   9.902340,  10.195310,  10.253910,  10.371090,  10.722660,  11.250000,  11.484380,  11.777340,  12.597660,   0.112305,   0.114746,   0.134277,   0.129395,   0.118408,   0.106201,   0.119629,   0.108643,   0.104980,   0.102539,   0.106201
2017-08-23T00:50:00Z, 103.710940, 108.281250, 104.765630, 104.765630, 110.039060, 110.390630, 108.632810, 115.312500, 111.093750, 111.796880, 118.476560, 113.906250,  10.664060,   8.671880,   9.316410,   9.785160,   9.843750,  10.195310,  10.488280,  10.664060,  10.429690,  10.957030,  11.191410,  12.128910,  12.421880,   0.192871,   0.146484,   0.158691,   0.178223,   0.123291,   0.126953,   0.134277,   0.108643,   0.114746,   0.089111,   0.123291
2017-08-23T01:00:00Z, 104.765630, 110.390630, 109.687500, 108.632810, 111.445310, 114.609380, 113.906250, 114.609380, 113.906250, 114.960940, 117.773440, 117.421880,   9.902340,   8.085940,   9.492190,   9.433590,   9.433590,   9.785160,   9.667970,  10.429690,  10.195310,  10.546880,  10.957030,  11.484380,  12.011720,   0.150146,   0.139160,   0.144043,   0.104980,   0.161133,   0.117188,   0.128174,   0.112305,   0.098877,   0.136719,   0.115967
2017-08-23T01:10:00Z, 106.875000, 111.796880, 110.742190, 111.796880, 110.390630, 113.906250, 117.070310, 117.773440, 118.476560, 115.312500, 117.421880, 118.828130,   9.726560,   7.851560,   8.789060,   9.082030,   8.964840,   9.726560,  10.195310,  10.605470,  10.019530,  10.722660,  10.957030,  11.835940,  12.539060,   0.181885,   0.161133,   0.178223,   0.136719,   0.142822,   0.150146,   0.135498,   0.118408,   0.157471,   0.162354,   0.109863
2017-08-23T01:20:00Z, 107.929690, 113.554690, 110.742190, 111.093750, 114.257810, 111.796880, 112.851560, 113.906250, 113.906250, 115.312500, 118.828130, 121.289060,  10.371090,   8.085940,   9.785160,   9.550780,   9.785160,   9.726560,   9.785160,  10.078130,  10.605470,  10.722660,  11.425780,  11.660160,  12.187500,   0.139160,   0.152588,   0.125732,   0.126953,   0.173340,   0.152588,   0.111084,   0.113525,   0.120850,   0.128174,   0.122070
2017-08-23T01:30:00Z, 107.226560, 108.984380, 114.257810, 115.664060, 110.742190, 116.015630, 116.015630, 118.476560, 118.125000, 117.773440, 121.640630, 124.453130,   9.726560,   7.675780,   8.964840,   9.257810,   9.316410,   9.316410,   9.785160,  10.312500,  10.195310,  10.371090,  11.191410,  11.835940,  12.421880,   0.142822,   0.128174,   0.159912,   0.140381,   0.139160,   0.122070,   0.140381,   0.130615,   0.100098,   0.136719,   0.115967
