LOCATION: Hollandse Kust zuid
SYSTEM SERIAL: HKZB
TIMESTAMP (ISO-8601) UTC;WindDir004m deg;WindDir030m deg;WindDir040m deg;WindDir040m_ref deg;WindDir060m deg;WindDir080m deg;WindDir100m deg;WindDir120m deg;WindDir140m deg;WindDir160m deg;WindDir180m deg;WindDir200m deg;WindGust004m m/s;WindSpeed004m m/s;WindSpeed030mh m/s;WindSpeed040mh m/s;WindSpeed040m_refh m/s;WindSpeed060mh m/s;WindSpeed080mh m/s;WindSpeed100mh m/s;WindSpeed120mh m/s;WindSpeed140mh m/s;WindSpeed160mh m/s;WindSpeed180mh m/s;WindSpeed200mh m/s;TI 030m;TI 040m;TI 040m ref;TI 060m;TI 080m;TI 100m;TI 120m;TI 140m;TI 160m;TI 180m;TI 200m
2016-08-03T00:00:00Z; 232.031250; 235.898440; 232.734380; 237.304690; 238.007810; 239.765630; 237.304690; 236.601560; 233.789060; 236.953130; 235.546880; 236.601560;  12.187500;   9.843750;  11.484380;  12.070310;  11.660160;  12.421880;  12.714840;  12.714840;  12.304690;  12.832030;  13.066410;  13.242190;  12.773440;   0.134277;   0.135498;   0.117188;   0.117188;   0.112305;   0.128174;   0.139160;   0.100098;   0.173340;   0.136719;   0.147705
2016-08-03T00:10:00Z; 232.734380; 236.953130; 237.656250; 235.546880; 237.304690; 240.820310; 239.414060; 236.953130; 232.382810; 236.601560; 239.414060; 237.304690;  11.601560;   9.257810;  11.660160;  12.304690;  11.425780;  12.480470;  12.539060;  12.480470;  12.187500;  12.714840;  13.125000;  13.007810;  12.363280;   0.113525;   0.140381;   0.133057;   0.126953;   0.119629;   0.134277;   0.122070;   0.117188;   0.125732;   0.115967;   0.100098
2016-08-03T00:20:00Z; 235.898440; 235.898440; 237.304690; 238.359380; 240.468750; 239.414060; 238.359380; 238.359380; 242.226560; 242.226560; 241.875000; 236.601560;  12.304690;   9.375000;  10.898440;  11.542970;  11.835940;  12.011720;  12.363280;  12.187500;  12.128910;  12.363280;  12.421880;  12.128910;  12.304690;   0.117188;   0.126953;   0.112305;   0.130615;   0.134277;   0.136719;   0.133057;   0.131836;   0.118408;   0.145264;   0.111084
2016-08-03T00:30:00Z; 236.601560; 234.140630; 240.468750; 241.171880; 240.117190; 241.171880; 237.656250; 240.820310; 242.226560; 242.929690; 238.359380; 239.062500;  12.187500;   9.082030;  11.718750;  11.542970;  11.660160;  11.777340;  11.777340;  12.070310;  12.304690;  12.363280;  11.894530;  11.777340;  12.011720;   0.150146;   0.167236;   0.133057;   0.150146;   0.113525;   0.142822;   0.134277;   0.108643;   0.101318;   0.120850;   0.129395
2016-08-03T00:40:00Z; 238.007810; 239.765630; 243.632810; 239.414060; 238.359380; 237.304690; 238.710940; 238.359380; 243.984380; 238.007810; 238.007810; 239.062500;  12.070310;   9.375000;  11.367190;  11.777340;  11.660160;  11.777340;  12.011720;  12.187500;  12.304690;  12.070310;  11.894530;  12.363280;  12.480470;   0.133057;   0.109863;   0.102539;   0.130615;   0.140381;   0.131836;   0.124512;   0.108643;   0.137939;   0.107422;   0.152588
2016-08-03T00:50:00Z; 235.898440; 238.359380; 240.468750; 241.171880; 239.414060; 243.281250; 240.468750; 242.578130; 238.359380; 240.820310; 237.656250; 238.359380;  11.308590;   9.140630;  11.074220;  11.074220;  10.898440;  11.250000;  11.718750;  11.601560;  11.250000;  11.191410;  11.250000;  11.425780;  11.542970;   0.128174;   0.111084;   0.115967;   0.126953;   0.103760;   0.131836;   0.081787;   0.113525;   0.104980;   0.122070;   0.119629
2016-08-03T01:00:00Z; 233.789060; 237.656250; 234.140630; 232.734380; 230.976560; 236.250000; 235.546880; 233.437500; 235.195310; 232.734380; 231.328130; 234.140630;  10.722660;   8.671880;  10.429690;  10.488280;  10.664060;  10.781250;  11.250000;  11.191410;  10.839840;  10.839840;  10.781250;  11.015630;  10.781250;   0.096436;   0.093994;   0.091553;   0.092773;   0.075684;   0.084229;   0.131836;   0.091553;   0.113525;   0.130615;   0.102539
2016-08-03T01:10:00Z; 226.054690; 230.273440; 234.140630; 228.164060; 231.328130; 229.570310; 234.140630; 227.109380; 233.437500; 234.140630; 230.273440; 229.570310;  11.250000;   9.023440;  11.132810;  10.781250;  11.367190;  10.898440;  11.074220;  10.839840;  10.957030;  11.308590;  11.191410;  11.132810;  11.074220;   0.145264;   0.117188;   0.104980;   0.098877;   0.117188;   0.101318;   0.092773;   0.098877;   0.098877;   0.093994;   0.100098
2016-08-03T01:20:00Z; 228.515630; 233.789060; 232.031250; 228.867190; 228.515630; 232.031250; 232.382810; 230.625000; 230.273440; 230.625000; 233.437500; 234.843750;  11.132810;   8.730470;  10.136720;  10.546880;  11.250000;  11.132810;  11.132810;  11.250000;  10.898440;  11.074220;  11.015630;  10.957030;  10.546880;   0.131836;   0.113525;   0.109863;   0.098877;   0.084229;   0.103760;   0.122070;   0.101318;   0.119629;   0.124512;   0.102539
2016-08-03T01:30:00Z; 228.867190; 238.359380; 233.789060; 230.273440; 232.734380; 231.328130; 235.195310; 230.976560; 236.250000; 235.898440; 230.625000; 233.085940;  11.835940;   9.550780;  12.128910;  12.070310;  12.246090;  12.480470;  12.656250;  12.890630;  13.125000;  12.949220;  12.773440;  12.890630;  13.183590;   0.107422;   0.101318;   0.136719;   0.135498;   0.108643;   0.086670;   0.114746;   0.096436;   0.107422;   0.145264;   0.111084
2016-08-03T01:40:00Z; 230.273440; 230.976560; 231.328130; 233.085940; 235.546880; 233.789060; 230.625000; 238.007810; 231.328130; 235.898440; 234.843750; 231.328130;  13.417970;  10.136720;  12.539060;  12.656250;  12.656250;  12.949220;  12.832030;  13.007810;  13.007810;  13.242190;  13.300780;  12.890630;  13.066410;   0.123291;   0.107422;   0.119629;   0.102539;   0.100098;   0.109863;   0.111084;   0.103760;   0.095215;   0.122070;   0.115967
2016-08-03T01:50:00Z; 230.625000; 236.953130; 235.546880; 234.140630; 240.468750; 234.843750; 235.898440; 237.656250; 239.062500; 237.304690; 238.359380; 241.171880;  11.660160;   9.726560;  11.191410;  11.660160;  11.777340;  12.128910;  12.246090;  12.421880;  12.363280;  12.539060;  12.539060;  12.597660;  12.128910;   0.101318;   0.072021;   0.120850;   0.115967;   0.092773;   0.100098;   0.076904;   0.106201;   0.090332;   0.087891;   0.097656
2016-08-03T02:00:00Z; 232.031250; 233.437500; 230.625000; 235.546880; 238.710940; 235.898440; 232.031250; 236.601560; 236.953130; 239.414060; 235.546880; 235.546880;  11.835940;   9.375000;  11.542970;  11.953130;  11.425780;  12.304690;  12.246090;  12.714840;  13.007810;  13.125000;  12.832030;  12.597660;  12.890630;   0.150146;   0.126953;   0.104980;   0.083008;   0.118408;   0.113525;   0.118408;   0.101318;   0.086670;   0.112305;   0.103760
2016-08-03T02:10:00Z; 230.625000; 233.789060; 231.679690; 229.570310; 232.734380; 234.492190; 233.085940; 236.953130; 232.734380; 232.382810; 235.546880; 238.359380;  11.718750;   9.316410;  11.660160;  12.070310;  11.953130;  12.656250;  12.714840;  13.066410;  12.949220;  13.359380;  13.593750;  13.710940;  13.535160;   0.111084;   0.125732;   0.131836;   0.119629;   0.108643;   0.118408;   0.112305;   0.097656;   0.103760;   0.091553;   0.090332
2016-08-03T02:20:00Z; 227.460940; 234.492190; 233.789060; 234.843750; 235.195310; 236.601560; 229.570310; 232.031250; 239.062500; 231.679690; 236.601560; 231.679690;  12.421880;  10.078130;  12.187500;  12.656250;  12.890630;  12.773440;  12.949220;  13.066410;  13.945310;  13.593750;  13.300780;  13.593750;  14.062500;   0.102539;   0.107422;   0.162354;   0.137939;   0.103760;   0.115967;   0.108643;   0.111084;   0.107422;   0.114746;   0.100098
