LOCATION: Hollandse Kust zuid
SYSTEM SERIAL: HKZA
TIMESTAMP (ISO-8601) UTC;WindDir004m deg;WindDir030m deg;WindDir040m deg;WindDir040m_ref deg;WindDir060m deg;WindDir080m deg;WindDir100m deg;WindDir120m deg;WindDir140m deg;WindDir160m deg;WindDir180m deg;WindDir200m deg;WindGust004m m/s;WindSpeed004m m/s;WindSpeed030mh m/s;WindSpeed040mh m/s;WindSpeed040m_refh m/s;WindSpeed060mh m/s;WindSpeed080mh m/s;WindSpeed100mh m/s;WindSpeed120mh m/s;WindSpeed140mh m/s;WindSpeed160mh m/s;WindSpeed180mh m/s;WindSpeed200mh m/s;TI 030m;TI 040m;TI 040m ref;TI 060m;TI 080m;TI 100m;TI 120m;TI 140m;TI 160m;TI 180m;TI 200m
2016-10-16T00:00:00Z; 173.671880; 175.429690; 170.507810; 176.835940; 171.914060; 171.914060; 174.726560; 177.539060; 183.515630; 184.921880; 182.460940; 186.328130;  10.664060;   8.554690;   9.667970;   9.960940;   9.960940;  10.019530;  10.605470;  10.839840;  11.132810;  10.781250;  10.546880;  10.898440;  11.953130;   0.124512;   0.120850;   0.069580;   0.134277;   0.139160;   0.098877;   0.125732;   0.069580;   0.134277;   0.130615;   0.117188
2016-10-16T00:10:00Z; 171.210940; 173.320310; 175.078130; 174.375000; 174.726560; 177.890630; 177.187500; 178.945310; 181.054690; 181.757810; 182.460940; 184.218750;  10.312500;   8.437500;   9.960940;   9.492190;   9.785160;  10.195310;  10.195310;   9.960940;   9.785160;  10.136720;  10.488280;  10.957030;  10.957030;   0.118408;   0.137939;   0.163574;   0.129395;   0.151367;   0.122070;   0.151367;   0.139160;   0.122070;   0.161133;   0.115967
2016-10-16T00:20:00Z; 172.265630; 172.617190; 177.187500; 177.187500; 178.593750; 176.835940; 177.187500; 177.890630; 182.460940; 182.109380; 183.164060; 185.273440;  10.371090;   7.968750;   9.375000;   9.492190;   9.433590;   9.609380;   9.843750;  10.019530;  10.195310;  10.019530;  10.605470;  10.722660;  11.015630;   0.111084;   0.129395;   0.134277;   0.125732;   0.128174;   0.109863;   0.111084;   0.126953;   0.109863;   0.098877;   0.139160
2016-10-16T00:30:00Z; 173.671880; 177.539060; 171.914060; 175.429690; 173.671880; 174.023440; 177.890630; 179.296880; 180.703130; 179.296880; 181.757810; 184.921880;  10.078130;   8.378910;   9.316410;   9.140630;   9.433590;   9.667970;   9.785160;  10.019530;  10.078130;  10.078130;  10.136720;  10.253910;  10.312500;   0.112305;   0.147705;   0.134277;   0.133057;   0.144043;   0.117188;   0.129395;   0.145264;   0.158691;   0.153809;   0.146484
2016-10-16T00:40:00Z; 173.320310; 176.132810; 174.726560; 172.968750; 173.320310; 178.593750; 179.648440; 180.351560; 182.812500; 178.593750; 177.890630; 180.000000;  10.488280;   8.496090;   9.492190;   9.550780;   9.667970;   9.667970;   9.550780;  10.195310;  10.078130;   9.843750;  10.078130;  10.136720;  10.605470;   0.122070;   0.117188;   0.124512;   0.117188;   0.095215;   0.114746;   0.135498;   0.125732;   0.101318;   0.136719;   0.102539
2016-10-16T00:50:00Z; 172.265630; 172.265630; 172.265630; 175.429690; 171.562500; 173.671880; 175.429690; 178.945310; 180.000000; 178.242190; 178.242190; 181.757810;  10.546880;   8.085940;   9.257810;   9.550780;   9.433590;   9.667970;   9.960940;   9.726560;  10.019530;   9.667970;   9.960940;  10.136720;   9.843750;   0.083008;   0.125732;   0.120850;   0.126953;   0.118408;   0.134277;   0.114746;   0.125732;   0.158691;   0.133057;   0.115967
2016-10-16T01:00:00Z; 174.023440; 176.132810; 175.781250; 175.781250; 176.484380; 177.539060; 176.484380; 177.890630; 177.539060; 179.296880; 179.648440; 180.351560;  10.078130;   8.261720;   9.433590;   9.609380;   9.375000;   9.550780;   9.433590;   9.492190;   9.785160;   9.960940;   9.902340;  10.136720;  10.605470;   0.100098;   0.112305;   0.130615;   0.056152;   0.139160;   0.142822;   0.103760;   0.085449;   0.092773;   0.108643;   0.100098
2016-10-16T01:10:00Z; 171.562500; 172.265630; 174.726560; 174.375000; 172.968750; 176.484380; 177.187500; 176.835940; 176.835940; 178.593750; 180.351560; 184.570310;   9.785160;   8.085940;   9.257810;   9.140630;   9.140630;   9.375000;   9.316410;   9.375000;   8.847660;   9.785160;   9.960940;  10.253910;  10.136720;   0.139160;   0.092773;   0.097656;   0.123291;   0.115967;   0.106201;   0.090332;   0.126953;   0.087891;   0.112305;   0.117188
2016-10-16T01:20:00Z; 170.507810; 171.210940; 171.210940; 170.507810; 172.265630; 175.078130; 174.023440; 176.132810; 177.539060; 178.242190; 179.296880; 180.000000;  10.195310;   8.085940;   9.082030;   9.140630;   9.082030;   9.492190;   9.375000;   9.492190;   9.257810;   9.257810;   9.257810;   9.550780;   9.726560;   0.106201;   0.115967;   0.125732;   0.104980;   0.103760;   0.097656;   0.102539;   0.093994;   0.133057;   0.141602;   0.145264
2016-10-16T01:30:00Z; 171.210940; 172.968750; 171.914060; 171.210940; 173.320310; 174.375000; 176.484380; 178.242190; 177.890630; 177.890630; 181.054690; 185.976560;   9.375000;   7.968750;   8.847660;   9.023440;   9.140630;   9.199220;   9.667970;   9.492190;   9.550780;   9.550780;   9.902340;   9.843750;  10.312500;   0.100098;   0.111084;   0.102539;   0.111084;   0.085449;   0.122070;   0.108643;   0.108643;   0.119629;   0.087891;   0.111084
